time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1687959964187000000,0.933,0,0,1.7660056352615356,61.0880012512207,0,0,368.6999816894531,11.09999,49.4692194
1687959968979635000,5.725635009765625,0,0,1.813931941986084,57.0260009765625,0.3256453275680542,214.36953735351562,368.6999816894531,11.1001915,49.4692883
1687959969109000000,5.855,0,0,2.084996223449707,44.63999938964844,0.35749292373657227,213.63890075683594,368.6999816894531,11.1000288,49.469149
1687959969977512200,6.72351220703125,0,0,2.0936813354492188,30.864999771118164,0.34348994493484497,213.31011962890625,368.6999816894531,11.1000027,49.4691303
1687959970977682000,7.723681884765625,0,0,2.1036829948425293,28.003000259399414,0.4512966275215149,214.9574737548828,368.6999816894531,11.0999882,49.4691214
1687959971979587600,8.725587646484374,0,0,2.1137020587921143,26.270000457763672,0.5428575873374939,215.19859313964844,368.6999816894531,11.0999789,49.4691152
1687959972976138200,9.72213818359375,0,0,2.1236677169799805,25.041000366210938,0.6141133308410645,215.07081604003906,368.6999816894531,11.0999742,49.4691109
1687959973977753300,10.72375341796875,0,0,2.133683681488037,24.18199920654297,0.1251605898141861,119.58260345458984,368.6999816894531,11.0999734,49.4691087
1687959974126707200,10.872707275390624,0,0,2.1351733207702637,19.33300018310547,0.1266464740037918,117.83988952636719,368.6999816894531,11.0999766,49.4691114
1687959974185000000,10.931,0,0,17.451797485351562,20.211000442504883,0.16232118010520935,89.962158203125,368.6999816894531,11.1000191,49.4691672
1687959975128991500,11.874991455078124,0,0,17.46123695373535,20.865999221801758,0.34251663088798523,63.192893981933594,368.6999816894531,11.100067,49.4692233
1687959976142975200,12.888975341796876,0,0,17.471376419067383,21.235000610351562,0.8302695751190186,49.44492721557617,368.6999816894531,11.1001263,49.4692845
1687959977139814700,13.885814697265625,0,0,17.481346130371094,21.52899932861328,1.6233835220336914,43.56108474731445,368.6999816894531,11.1001921,49.4693484
1687959978126572000,14.872572021484375,0,0,17.491212844848633,21.88800048828125,2.5768184661865234,40.11255645751953,368.6999816894531,11.1002591,49.4694138
1687959979130048500,15.876048583984375,0,0,17.50124740600586,22.672000885009766,3.5354225635528564,37.78995132446289,368.6999816894531,11.1003258,49.4694801
1687959979168000000,15.914,0,0,26.868059158325195,22.416000366210938,4.17500114440918,36.390350341796875,368.6999816894531,11.1003535,49.4695142
1687959980137462500,16.883462646484375,0,0,26.87775421142578,21.219999313354492,4.732505798339844,34.845054626464844,368.6999816894531,11.1004048,49.4695711
1687959981135577000,17.8815771484375,0,0,26.88773536682129,21.17099952697754,5.0723185539245605,32.94106674194336,368.6999816894531,11.1004464,49.4696249
1687959982128172500,18.874172607421876,0,0,26.897661209106445,21.010000228881836,5.113094806671143,31.463863372802734,368.6999816894531,11.1004773,49.4696682
1687959983128146400,19.874146484375,0,0,26.90766143798828,20.858999252319336,4.878164768218994,30.461742401123047,368.6999816894531,11.1004987,49.4696994
1687959984131582500,20.87758251953125,0,0,26.917694091796875,20.77199935913086,4.45244836807251,29.754268646240234,368.6999816894531,11.1005118,49.4697196
1687959984216000000,20.962,0,0,37.50082015991211,20.777000427246094,4.231433868408203,29.039047241210938,368.6999816894531,11.1005018,49.4697139
1687959985138961700,21.884961669921875,0,0,37.510047912597656,20.888999938964844,3.8984897136688232,28.119199752807617,368.6999816894531,11.1005109,49.4697313
1687959986133548000,22.879548095703125,0,0,37.519996643066406,20.892000198364258,3.441176176071167,27.2911376953125,368.6999816894531,11.1005157,49.4697425
1687959987127842000,23.873842041015624,0,0,37.529937744140625,20.80299949645996,2.8550431728363037,27.197969436645508,368.6999816894531,11.1005155,49.4697428
1687959988130423600,24.876423583984376,0,0,37.53996276855469,20.687000274658203,2.2972524166107178,26.946006774902344,368.6999816894531,11.1005121,49.4697398
1687959989130368800,25.87636865234375,0,0,37.549964904785156,20.625999450683594,1.79378342628479,26.697547912597656,368.6999816894531,11.1005073,49.4697345
1687959989276000000,26.022,0,0,49.85021209716797,20.41699981689453,1.6855969429016113,27.286529541015625,371.3999938964844,11.1005062,49.4697311
1687959990139753200,26.885753173828125,0,0,49.858848571777344,20.250999450683594,1.5720165967941284,27.154314041137695,371.3999938964844,11.1005111,49.4697376
1687959991140633300,27.88663330078125,0,0,49.868858337402344,20.083999633789062,1.4022061824798584,26.917573928833008,371.3999938964844,11.1005145,49.4697426
1687959992128604700,28.874604736328124,0,0,49.87873840332031,20.025999069213867,1.2022322416305542,26.795631408691406,371.3999938964844,11.1005159,49.4697446
1687959993132193000,29.878193115234374,0,0,49.88877487182617,19.966999053955078,0.9952970147132874,26.658300399780273,371.3999938964844,11.1005157,49.4697448
1687959994131757300,30.87775732421875,0,0,49.89876937866211,19.909000396728516,0.806848406791687,26.52404022216797,371.3999938964844,11.100514,49.4697427
1687959994489000000,31.235,0,0,58.6565055847168,19.976999282836914,0.5666162371635437,25.771244049072266,369.1999816894531,11.100509,49.4697369
1687959995138417200,31.884417236328126,0,0.3301514685153961,58.66299819946289,18.808000564575195,3.1191446781158447,176.1636962890625,369.1999816894531,11.1005098,49.4696467
1687959996137089500,32.88308959960938,0,0.2580697536468506,58.6729850769043,17.648000717163086,4.14935827255249,178.1564178466797,369.1999816894531,11.1005103,49.4695973
1687959997135560000,33.88155981445313,0,0.3162277638912201,58.6829719543457,15.918999671936035,3.246312379837036,178.766845703125,369.1999816894531,11.1005102,49.4695778
