time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1686155396533117400,1223.8891174316407,0.04415988549590111,0.5720139741897583,6,3.763000011444092,11.874909400939941,138.98968505859375,360,11.0457284,49.5022391
1686155397532169700,1224.8881696777344,0.04470616579055786,0.6000000238418579,6,3.8499999046325684,12.24676513671875,138.99795532226562,360,11.0458382,49.5021553
1686155398530114800,1225.8861147460937,0.04013550281524658,0.570087730884552,6,3.9639999866485596,12.77600383758545,138.00523376464844,359,11.0459588,49.5020751
1686155399532710700,1226.8887106933594,0.041130971163511276,0.6511528491973877,6,3.9639999866485596,13.16602897644043,137.9983673095703,359,11.0460756,49.5019878
1686155400535558000,1227.8915578613282,0.06403569132089615,1.0770329236984253,6,3.9639999866485596,13.500800132751465,137.99632263183594,359,11.0461999,49.5018955
1686155401537416700,1228.8934167480468,0.06815838813781738,1.1473883390426636,6,3.9769999980926514,13.558379173278809,138.0006561279297,359,11.0463217,49.5018012
1686155402536256000,1229.8922561035156,0.0663999393582344,1.1473883390426636,6,3.9000000953674316,13.840371131896973,138.96864318847656,358,11.0464421,49.5017063
1686155403535704300,1230.8917043457031,0.06777866929769516,1.1766053438186646,6,3.9000000953674316,13.8117036819458,138.03286743164062,359,11.0465601,49.5016084
1686155404539949600,1231.8959494628907,0.06585300713777542,1.1473883390426636,4,3.9000000953674316,13.954678535461426,138.97178649902344,358,11.0466825,49.5015121
1686155405541345500,1232.8973454589843,0.06548907607793808,1.1423659324645996,4,3.9000000953674316,14.018954277038574,138.0303497314453,358,11.0468021,49.501411
1686155406546349300,1233.9023493652344,0.06595657765865326,1.1524755954742432,3,3.9000000953674316,13.941629409790039,138.97479248046875,358,11.0469269,49.5013122
1686155407540734000,1234.8967338867187,0.07029303163290024,1.1884864568710327,3,3.9000000953674316,13.4656982421875,139.00894165039062,358,11.0470446,49.5012187
1686155408545951200,1235.901951171875,0.07305879145860672,1.2850291728973389,3,3.9000000953674316,14.163298606872559,138.9881591796875,358,11.047167,49.5011226
1686155409552175900,1236.90817578125,0.07251586019992828,1.2229881286621094,3,3.9000000953674316,13.812710762023926,138.03819274902344,358,11.0472943,49.501027
1686155410542509000,1237.898509033203,0.06812375783920288,1.3106105327606201,3,3.9000000953674316,13.857051849365234,138.96429443359375,358,11.0474177,49.500933
1686155411541471200,1238.8974711914063,0.06551966071128845,1.1423659324645996,3,3.9000000953674316,14.01334285736084,139.96792602539062,357,11.0475367,49.5008412
1686155412540310300,1239.8963103027343,0.06553810089826584,1.1423659324645996,3,3.9000000953674316,14.019485473632812,139.99925231933594,356,11.0476556,49.5007462
1686155413538340000,1240.8943400878907,0.06574667990207672,1.1423659324645996,3,3.9000000953674316,13.971104621887207,139.9990997314453,356,11.0477824,49.5006547
1686155416544427500,1243.9004274902343,0.0657377690076828,1.1473883390426636,3,3.9000000953674316,13.99856948852539,141.98155212402344,355,11.0481452,49.5003592
1686155417557172500,1244.9131723632813,0.06713985651731491,1.1713666915893555,3,3.9000000953674316,13.84493637084961,142.00453186035156,355,11.04826,49.5002588
1686155418551369500,1245.9073693847656,0.06603824347257614,1.1423659324645996,3,3.9000000953674316,13.90821647644043,141.99952697753906,355,11.0483753,49.5001586
1686155419538066200,1246.8940661621093,0.06634441018104553,1.1337107419967651,3,3.9000000953674316,13.840312957763672,142.97451782226562,355,11.0484934,49.5000612
1686155420541524500,1247.8975244140624,0.06622098386287689,1.1610771417617798,3,3.9000000953674316,13.96584701538086,142.99620056152344,355,11.0486054,49.4999598
1686155421541073000,1248.897072998047,0.07057048380374908,1.2382245063781738,3,3.9000000953674316,13.60536003112793,145.9268798828125,354,11.0487131,49.4998573
1686155422536775700,1249.8927756347657,0.06599429249763489,1.1423659324645996,3,3.9000000953674316,13.913766860961914,144.03997802734375,354,11.0488234,49.4997543
