time,seconds_elapsed,lux
1686154409919848700,237.2758486328125,104
1686154410359210200,237.71521020507814,102
1686154410419665700,237.77566577148437,109
1686154410480120800,237.8361208496094,128
1686154410540576300,237.896576171875,125
1686154410677508600,238.0335085449219,116
1686154410737933300,238.0939333496094,114
1686154410798358300,238.1543581542969,111
1686154410858813400,238.2148134765625,109
1686154411237902800,238.59390283203126,114
1686154411600787500,238.95678735351564,125
1686154411661242600,239.01724267578126,132
1686154411798236200,239.1542360839844,123
1686154411858691300,239.21469140625,121
1686154411919238400,239.27523828125,118
1686154412161151200,239.5171511230469,116
1686154412358844000,239.71484399414064,114
1686154412540301600,239.8963015136719,118
1686154412600757000,239.95675708007812,123
1686154412661212200,240.01721215820314,130
1686154412782153500,240.13815356445312,128
1686154412919146800,240.27514672851564,123
1686154413040149000,240.39614892578126,125
1686154413100635000,240.456634765625,123
1686154413221545500,240.57754541015626,128
1686154413282000600,240.6380007324219,125
1686154413342456000,240.6984560546875,123
1686154413660937500,241.0169375,121
1686154413902911500,241.25891137695314,118
1686154414100573700,241.45657373046876,116
1686154414161059600,241.5170595703125,118
1686154414342486500,241.69848657226564,114
1686154414463397400,241.8193974609375,111
1686154414600421000,241.95642114257814,114
1686154414660876500,242.01687646484376,111
1686154414963244500,242.31924462890626,109
1686154415160785000,242.5167849121094,111
1686154415221301200,242.57730126953126,116
1686154415281756700,242.6377565917969,118
1686154415342211800,242.6982119140625,128
1686154415402667300,242.75866723632814,132
1686154415463122700,242.81912280273437,142
1686154415523577900,242.8795778808594,132
1686154415584033300,242.940033203125,123
1686154415720965600,243.0769655761719,109
1686154415841845800,243.197845703125,104
1686154415902301200,243.25830126953124,107
1686154415962726000,243.31872583007814,104
1686154416023150600,243.37915063476564,109
1686154416083606000,243.43960595703126,118
1686154416144030700,243.50003076171876,116
1686154416280993800,243.63699389648437,107
1686154416462329000,243.8183291015625,111
1686154416522754000,243.87875415039062,114
1686154416583178800,243.9391787109375,118
1686154416901444000,244.25744409179688,130
1686154416961899500,244.3178994140625,139
1686154417022324200,244.37832421875,123
1686154417082749000,244.4387490234375,116
1686154417143204400,244.49920434570313,114
1686154417203629000,244.55962915039063,104
1686154417264084500,244.62008447265626,109
1686154417401016800,244.75701684570313,116
1686154417461472300,244.81747216796876,118
1686154417582382800,244.9383828125,132
1686154417642838000,244.99883813476563,137
1686154417703293400,245.05929345703126,139
1686154417763718100,245.11971826171876,137
1686154417824173600,245.18017358398438,132
1686154418021561300,245.37756127929688,137
1686154418082016500,245.4380166015625,144
1686154418142441500,245.49844140625,132
1686154418202866200,245.5588662109375,130
1686154418263321600,245.61932153320313,125
1686154418323746300,245.67974633789063,123
1686154418384232200,245.74023217773438,118
1686154418702591500,246.05859155273438,121
1686154418763047000,246.119046875,123
1686154418883927000,246.23992700195313,121
1686154419081284000,246.4372841796875,125
1686154419141739500,246.49773950195313,128
1686154419262680600,246.6186806640625,125
1686154419323136000,246.67913598632813,123
1686154419702286300,247.05828637695313,111
1686154419823166500,247.17916650390626,114
1686154419944016100,247.30001611328126,118
1686154420201859000,247.55785913085938,114
1686154420262284000,247.61828393554688,118
1686154420322739200,247.6787392578125,116
1686154420383164200,247.7391640625,114
1686154420443619300,247.79961938476563,111
1686154420624985300,247.9809853515625,114
1686154420761887200,248.11788720703126,125
1686154420822342400,248.17834228515625,132
1686154420943192000,248.29919213867188,128
1686154421003647500,248.3596474609375,123
1686154421063980800,248.41998071289063,118
1686154421124405500,248.48040551757813,114
1686154421184861000,248.54086083984376,111
1686154421442826000,248.79882592773438,107
1686154421563706000,248.9197060546875,109
1686154421624130800,248.980130859375,107
1686154421684586200,249.04058618164063,111
1686154421881973800,249.23797387695313,123
1686154421942398700,249.29839868164063,130
1686154422002823400,249.35882348632813,128
1686154422063278800,249.41927880859376,118
1686154422123703600,249.47970361328126,114
1686154422305008600,249.66100854492188,116
1686154422442032400,249.79803247070313,135
1686154422502457300,249.85845727539063,139
1686154422562912500,249.91891259765626,137
1686154422623337500,249.97933740234376,130
1686154422683762200,250.03976220703126,123
1686154422744217600,250.10021752929688,121
1686154422865128200,250.22112817382813,118
1686154423123093200,250.47909326171876,116
1686154423244034300,250.60003442382813,114
1686154423364945200,250.72094506835938,109
1686154423622879700,250.97887963867188,111
1686154423683304400,251.03930444335938,109
1686154423743729200,251.09972924804688,111
1686154423804184600,251.1601845703125,114
1686154424122513400,251.47851342773438,109
1686154424243393500,251.5993935546875,107
1686154424364273700,251.72027368164063,109
1686154424485123300,251.84112329101563,111
1686154424682694100,252.03869409179688,114
1686154424863999000,252.2199990234375,116
1686154424924454400,252.28045434570313,114
1686154425045334500,252.40133447265626,116
1686154425105759200,252.46175927734376,118
1686154425242691600,252.59869165039063,125
1686154425303116500,252.65911645507813,128
1686154425423966000,252.77996606445313,123
1686154425484421400,252.84042138671876,132
1686154425544846000,252.90084619140626,137
1686154425605271000,252.96127099609376,132
1686154425665695700,253.02169580078126,128
1686154425802658600,253.15865844726562,123
1686154425863083500,253.21908349609376,128
1686154425983963600,253.33996362304688,125
1686154426044388400,253.40038842773438,128
1686154426104843800,253.46084375,130
1686154426165268500,253.5212685546875,146
1686154426225724000,253.58172387695313,156
1686154426362656300,253.71865625,128
1686154426423081000,253.7790810546875,116
1686154426483536400,253.83953637695313,114
1686154426543961000,253.89996118164063,111
1686154426604400000,253.96040014648437,116
1686154426664824800,254.02082495117187,118
1686154426725249800,254.08124975585937,116
1686154426922668000,254.27866796875,132
1686154426983092700,254.3390927734375,130
1686154427043548200,254.39954809570312,132
1686154427103972900,254.45997290039062,123
1686154427164428300,254.52042822265625,118
1686154427224853000,254.58085302734375,114
1686154427482696000,254.83869604492187,123
1686154427543121000,254.89912084960937,128
1686154427603576000,254.959576171875,123
1686154427664001000,255.0200009765625,114
1686154427724456200,255.08045629882812,102
1686154427784881200,255.14088110351562,95
1686154427905761300,255.26176123046875,100
1686154428103454200,255.4594541015625,102
1686154428224334300,255.58033422851562,109
1686154428284972500,255.64097265625,107
1686154428345428000,255.70142797851562,109
1686154428405852700,255.76185278320312,104
1686154428603271000,255.95927099609375,93
1686154428663696000,256.0196958007813,90
1686154428724151000,256.0801511230469,93
1686154428784576000,256.1405759277344,102
1686154428845000700,256.2010007324219,104
1686154428905456000,256.2614560546875,107
1686154428965880800,256.321880859375,109
1686154429163329500,256.5193295898438,116
1686154429223754500,256.5797543945313,118
1686154429284484400,256.640484375,114
1686154429344909000,256.70090893554686,111
1686154429526244600,256.8822446289063,116
1686154429586700000,256.9426999511719,118
1686154429723785000,257.0797849121094,125
1686154429784545300,257.1405451660156,128
1686154429905395000,257.2613950195313,125
1686154429965789200,257.3217890625,128
1686154430086669300,257.4426694335938,130
1686154430284026600,257.64002661132815,135
1686154430344482000,257.7004819335938,137
1686154430404937200,257.7609372558594,142
1686154430525787000,257.8817868652344,135
1686154430586242300,257.9422421875,130
1686154430646667000,258.0026669921875,123
1686154430707122200,258.0631220703125,118
1686154430904571100,258.2605710449219,114
1686154430964995800,258.3209958496094,118
1686154431025420500,258.3814206542969,139
1686154431085876000,258.4418759765625,142
1686154431146331400,258.50233129882815,132
1686154431206756000,258.56275610351565,118
1686154431404143900,258.76014379882815,109
1686154431464568600,258.82056860351565,111
1686154431585448700,258.9414487304688,114
1686154431645873400,259.0018732910156,118
1686154431766814700,259.12281469726565,114
1686154432024810200,259.3808103027344,111
1686154432085265700,259.441265625,109
1686154432327270000,259.6832697753906,104
1686154432524657700,259.8806577148438,107
1686154432585082600,259.9410825195313,109
1686154432645507300,260.0015073242188,111
1686154432705962800,260.0619626464844,114
1686154432766387500,260.1223874511719,111
1686154432826843000,260.1828427734375,114
1686154432947723000,260.30372290039065,118
1686154433084655400,260.4406552734375,123
1686154433145080000,260.501080078125,128
1686154433205535500,260.56153540039065,125
1686154433265960200,260.62196020507815,142
1686154433326415600,260.6824155273438,156
1686154433386840300,260.7428403320313,153
1686154433447295700,260.8032956542969,142
1686154433507720400,260.8637204589844,137
1686154433644683300,261.0006833496094,139
1686154433765563400,261.1215634765625,137
1686154433825988400,261.18198828125,139
1686154433886443500,261.24244360351565,142
1686154433946899000,261.3028989257813,146
1686154434007354000,261.36335400390624,151
1686154434067779000,261.4237790527344,146
1686154434204803000,261.56080297851565,118
1686154434265227800,261.62122778320315,114
1686154434446563300,261.8025632324219,111
1686154434627868200,261.9838681640625,109
1686154434825225200,262.18122509765624,111
1686154435006621700,262.36262158203124,114
1686154435067107600,262.42310766601565,116
1686154435127563000,262.4835629882813,132
1686154435324950800,262.6809506835938,121
1686154435385375500,262.7413754882813,116
1686154435445831000,262.8018308105469,109
1686154435506255600,262.8622556152344,114
1686154435566680300,262.9226804199219,116
1686154435627135700,262.9831357421875,114
1686154435687560400,263.043560546875,116
1686154435885009200,263.2410090332031,118
1686154436066375200,263.42237524414065,128
1686154436126830600,263.4828305664063,132
1686154436187255300,263.5432553710938,135
1686154436247710700,263.6037106933594,132
1686154436308135400,263.6641354980469,125
1686154436445403600,263.80140356445315,121
1686154436505828400,263.86182836914065,123
1686154436626720800,263.982720703125,132
1686154436687176000,264.0431760253906,137
1686154436747601000,264.1036008300781,142
1686154437005413400,264.3614133300781,149
1686154437066204400,264.4222043457031,151
1686154437126690300,264.48269018554686,146
1686154437187328500,264.54332861328123,123
1686154437247753500,264.60375341796873,118
1686154437368603100,264.72460302734373,123
1686154437429027800,264.78502783203123,125
1686154437565960200,264.9219602050781,130
1686154437626385200,264.9823852539063,132
1686154437747265300,265.1032653808594,139
1686154437807690000,265.16368994140623,137
1686154437868145400,265.2241455078125,135
1686154437928570000,265.28457006835936,132
1686154438126232600,265.48223266601565,130
1686154438247143200,265.60314306640623,132
1686154438307598300,265.66359838867186,130
1686154438368023300,265.72402319335936,132
1686154438428448000,265.78444799804686,128
1686154438488903400,265.8449033203125,149
1686154438549328100,265.905328125,146
1686154438686230000,266.04222998046873,128
1686154438746654700,266.10265478515623,123
1686154438867534800,266.22353491210936,132
1686154438927990300,266.283990234375,137
1686154438988415000,266.3444150390625,142
1686154439048870400,266.4048703613281,137
1686154439109295000,266.4652951660156,132
1686154439246227500,266.6022275390625,118
1686154439306713300,266.66271337890623,109
1686154439367138300,266.72313818359373,114
1686154439427593500,266.78359350585936,116
1686154439488018400,266.84401831054686,118
1686154439806286000,267.1622861328125,125
1686154439866649900,267.22264990234373,123
1686154439927074800,267.28307470703123,128
1686154440487194400,267.8431943359375,125
1686154440547619000,267.903619140625,128
1686154440608044000,267.9640439453125,125
1686154440668468700,268.02446875,128
1686154440926250800,268.28225073242186,125
1686154441107586300,268.4635864257813,123
1686154441228466400,268.5844665527344,128
1686154441288891100,268.64489111328123,132
1686154441349346600,268.7053466796875,137
1686154441486370300,268.8423703613281,139
1686154441546825700,268.90282568359373,135
1686154441607250400,268.96325048828123,132
1686154441667675400,269.02367529296873,128
1686154441728130600,269.08413061523436,132
1686154441849010700,269.2050107421875,139
1686154441909496600,269.26549658203123,132
1686154442106823200,269.4628232421875,130
1686154442348614100,269.7046142578125,128
1686154442409069300,269.7650693359375,142
1686154442606457000,269.96245703125,158
1686154442666881800,270.0228818359375,156
1686154442727337200,270.0833371582031,146
1686154442787792400,270.14379248046873,125
1686154442848217300,270.20421728515623,118
1686154442908672500,270.26467260742186,116
1686154442969097500,270.32509741210936,118
1686154443029522200,270.38552221679686,130
1686154443166485200,270.5224853515625,139
1686154443226910000,270.58290991210936,128
1686154443287365400,270.64336547851565,114
1686154443347790000,270.7037900390625,109
1686154443468670200,270.8246701660156,114
1686154443589550300,270.94555029296873,116
1686154443786877000,271.142876953125,114
1686154443847362800,271.20336279296873,116
1686154443968273400,271.3242734375,118
1686154444286510800,271.6425107421875,125
1686154444347027200,271.70302709960936,128
1686154444407482400,271.763482421875,132
1686154444528362500,271.8843625488281,135
1686154444649273300,272.0052734375,137
1686154444709728500,272.065728515625,149
1686154444846660900,272.20266088867186,146
1686154444907116300,272.2631162109375,142
1686154444967541000,272.323541015625,137
1686154445027996400,272.3839963378906,132
1686154445209331700,272.56533178710936,128
1686154445527813400,272.8838134765625,130
1686154445588299000,272.9442990722656,128
1686154445709209900,273.0652099609375,132
1686154446209026600,273.5650266113281,128
1686154446329906700,273.68590673828123,118
1686154446390331600,273.74633154296873,116
1686154446527202800,273.88320288085936,114
1686154446648085000,274.0040849609375,116
1686154446708509700,274.064509765625,118
1686154446768965000,274.12496508789064,123
1686154446889845200,274.24584521484377,130
1686154446950270000,274.30627001953127,144
1686154447087233000,274.44323291015627,156
1686154447147688200,274.5036882324219,142
1686154447208113200,274.5641130371094,135
1686154447268568300,274.624568359375,128
1686154447328993300,274.6849931640625,132
1686154447389448400,274.74544848632814,135
1686154447449873400,274.80587329101564,132
1686154448009931800,275.36593188476564,137
1686154448070387200,275.42638720703127,139
1686154448207319600,275.56331958007814,142
1686154448388655000,275.7446550292969,137
1686154448449079800,275.8050798339844,135
1686154448570021000,275.9260212402344,132
1686154448827925000,276.18392504882814,135
1686154448888380400,276.24438037109377,137
1686154449190779100,276.5467790527344,135
1686154449327711500,276.68371142578127,132
1686154449509016300,276.8650163574219,137
1686154449569441300,276.9254411621094,135
1686154449629866000,276.9858659667969,132
1686154449690290700,277.0462907714844,128
1686154449750746000,277.10674609375,125
1686154450008558600,277.36455859375,128
1686154450069014000,277.42501391601564,130
1686154450189955000,277.545955078125,132
1686154450447981300,277.8039812011719,135
1686154450508436500,277.8644365234375,137
1686154450810682600,278.1666826171875,144
1686154450871107300,278.227107421875,146
1686154451008009200,278.36400927734377,139
1686154451068464600,278.4244645996094,144
1686154451128889300,278.4848894042969,142
1686154451189344800,278.5453447265625,137
1686154451370680000,278.72668017578127,132
1686154451431105000,278.78710498046877,135
1686154451568403500,278.92440356445314,130
1686154451628859000,278.98485888671877,132
1686154451689527800,279.04552783203127,128
1686154451870832600,279.22683251953123,125
1686154451931288000,279.2872880859375,128
1686154452128798000,279.4847978515625,132
1686154452189253000,279.54525317382814,135
1686154452249739000,279.6057390136719,144
1686154452310163700,279.6661638183594,156
1686154452370588700,279.7265886230469,151
1686154452431013400,279.7870134277344,149
1686154452491468800,279.84746875,139
1686154452551893500,279.9078935546875,137
1686154452688795400,280.04479541015627,139
1686154452749250800,280.1052507324219,142
1686154452870100200,280.2261003417969,137
1686154453051466200,280.40746630859377,132
1686154453111799600,280.4677995605469,130
1686154453248884500,280.6048845214844,128
1686154453369795000,280.72579516601564,132
1686154454050733800,281.40673388671877,130
1686154454111219700,281.4672197265625,132
1686154454171644400,281.52764453125,142
1686154454369062700,281.72506274414064,137
1686154454429518000,281.78551806640627,132
1686154454550398200,281.9063981933594,137
1686154454610823000,281.9668229980469,144
1686154454671248000,282.0272478027344,153
1686154454731703000,282.087703125,146
1686154454792128000,282.1481279296875,137
1686154454929090800,282.2850908203125,123
1686154454989515500,282.345515625,125
1686154455050123500,282.40612353515627,123
1686154455110579000,282.4665788574219,125
1686154455352430600,282.7084306640625,128
1686154455610640000,282.96663989257814,130
1686154455671095300,283.02709521484377,132
1686154455852522200,283.2085222167969,135
1686154456110609400,283.466609375,137
1686154456231550500,283.5875505371094,135
1686154456292006000,283.648005859375,132
1686154456412916500,283.76891650390627,135
1686154456473372000,283.8293718261719,132
1686154456610562600,283.9665625,130
1686154456671018000,284.02701806640624,128
1686154456731473200,284.08747314453126,130
1686154456791959000,284.147958984375,125
1686154456852414500,284.20841455078124,123
1686154456912839200,284.26883911132813,118
1686154456973325000,284.3293249511719,114
1686154457033780200,284.3897802734375,116
1686154457171262000,284.52726196289063,118
1686154457231717400,284.58771728515626,121
1686154457292142000,284.64814208984376,128
1686154457352597500,284.7085974121094,135
1686154457473477600,284.8294775390625,137
1686154457533902300,284.88990234375,142
1686154457594357800,284.95035766601563,146
1686154457731778300,285.0877783203125,156
1686154457792203300,285.1482033691406,153
1686154457852628000,285.2086279296875,149
1686154457913022200,285.2690222167969,142
1686154457973477600,285.3294775390625,144
1686154458034146600,285.390146484375,146
1686154458094601700,285.45060180664063,160
1686154458155026700,285.51102661132813,158
1686154458291959000,285.647958984375,144
1686154458352383700,285.7083837890625,139
1686154458412839200,285.76883911132813,142
1686154458473294600,285.82929467773437,137
1686154458533749800,285.8897497558594,139
1686154458594235600,285.95023559570313,137
1686154458715176700,286.0711767578125,139
1686154458852231200,286.2082312011719,151
1686154458973111300,286.329111328125,149
1686154459033536300,286.3895363769531,151
1686154459093961000,286.4499609375,156
1686154459154385700,286.5103857421875,160
1686154459214841000,286.57084106445313,163
1686154459275265800,286.63126586914063,158
1686154459412228900,286.76822875976563,144
1686154459472653600,286.82865356445313,132
1686154459533109000,286.88910888671876,128
1686154459593533700,286.94953369140626,125
1686154459714353000,287.07035278320313,128
1686154459774808000,287.13080810546876,125
1686154459972318000,287.32831787109376,123
1686154460093198000,287.4491979980469,128
1686154460153653200,287.5096533203125,130
1686154460274533400,287.63053344726563,128
1686154460334988800,287.69098876953126,125
1686154460395413500,287.75141357421876,128
1686154460532346000,287.88834619140624,130
1686154460592770800,287.94877075195313,132
1686154460713711900,288.0697119140625,142
1686154460895017000,288.25101684570313,130
1686154461092404500,288.44840454101563,125
1686154461152860000,288.50885986328126,123
1686154461213284600,288.56928466796876,121
1686154461273709600,288.62970947265626,118
1686154461334164700,288.6901647949219,123
1686154461394589700,288.7505895996094,121
1686154461455044900,288.811044921875,118
1686154461515469800,288.8714697265625,128
1686154461652402200,289.0084020996094,144
1686154461712857300,289.068857421875,137
1686154461773282300,289.1292822265625,128
1686154461833737500,289.18973754882813,109
1686154461894162400,289.25016235351563,102
1686154462075436800,289.43143676757813,104
1686154462953885200,290.30988525390626,102
1686154463135190300,290.4911901855469,104
1686154463332578000,290.688578125,107
1686154463393002800,290.7490026855469,111
1686154463513883000,290.8698828125,116
1686154463634732500,290.9907326660156,118
1686154464073911000,291.4299111328125,121
1686154464134396700,291.49039672851563,123
1686154464255338000,291.611337890625,125
1686154464315823900,291.67182397460937,128
1686154464452878300,291.80887841796874,135
1686154464513303000,291.86930297851563,137
1686154464634183200,291.99018310546876,144
1686154464694638600,292.050638671875,142
1686154464815793200,292.17179321289063,144
1686154464876279000,292.2322790527344,146
1686154465013303000,292.36930297851563,151
1686154465073758500,292.42975854492187,146
1686154465134183200,292.49018310546876,139
1686154465194607900,292.55060791015626,132
1686154465376218000,292.73221801757813,128
1686154465436673300,292.79267333984376,121
1686154465573727700,292.92972778320313,118
1686154465634183200,292.99018310546876,121
1686154465694638600,293.050638671875,118
1686154465755063300,293.1110632324219,116
1686154465815793200,293.17179321289063,114
1686154465876218000,293.23221801757813,116
1686154465936642800,293.29264282226563,118
1686154466134152700,293.49015258789063,114
1686154466255032800,293.61103271484376,111
1686154466315762700,293.6717626953125,102
1686154466694852000,294.05085205078126,107
1686154466755338000,294.111337890625,114
1686154466815946000,294.17194604492187,116
1686154466876401200,294.2324011230469,118
1686154467557584100,294.9135842285156,121
1686154467618039300,294.97403930664063,123
1686154467678464300,295.03446435546874,121
1686154467815427000,295.17142700195313,118
1686154468178220000,295.53421997070313,114
1686154468238675500,295.59467553710937,109
1686154468375729700,295.73172973632813,97
1686154468436185000,295.79218505859376,95
1686154468496609800,295.85260986328126,97
1686154468557065200,295.9130651855469,102
1686154468738370000,296.0943701171875,104
1686154468935788300,296.29178833007813,109
1686154468996243700,296.35224365234376,114
1686154469117184800,296.47318481445313,118
1686154469177609700,296.53360961914063,121
1686154469298520300,296.6545202636719,128
1686154469616849200,296.97284912109376,125
1686154469677304600,297.0333046875,128
1686154469737790500,297.09379052734374,125
1686154469858701000,297.214701171875,130
1686154470056272000,297.41227197265624,132
1686154470298154000,297.6541540527344,130
1686154470419064800,297.77506494140624,128
1686154470616605000,297.97260498046876,123
1686154470737668400,298.09366845703124,118
1686154470979489500,298.33548950195313,128
1686154471039945000,298.39594506835937,125
1686154471176877300,298.53287719726563,104
1686154471358182100,298.71418212890626,107
1686154471418637600,298.7746374511719,109
1686154471479062300,298.8350622558594,114
1686154471599942400,298.9559423828125,116
1686154471797360600,299.15336059570313,118
1686154471857785300,299.21378540039063,114
1686154472039090400,299.39509033203126,111
1686154472099515100,299.45551513671876,104
1686154472357877000,299.713876953125,102
1686154472418332400,299.77433251953124,104
1686154472539212500,299.89521264648437,102
1686154473478574000,300.8345739746094,104
1686154473539029200,300.895029296875,102
1686154473659909400,301.01590942382813,104
1686154474159512800,301.5155129394531,102
1686154474280393000,301.63639306640624,104
1686154474538205400,301.89420532226563,107
1686154474659085600,302.01508544921876,109
1686154474840390400,302.1963903808594,114
1686154474900815400,302.2568154296875,118
1686154475219083000,302.5750830078125,116
1686154475279538400,302.63553833007813,114
1686154475460843300,302.81684326171876,116
1686154475718686200,303.0746862792969,114
1686154475779111200,303.1351110839844,116
1686154475839566300,303.19556640625,114
1686154476020993500,303.37699365234374,118
1686154476218533600,303.57453369140626,125
1686154476278989000,303.6349890136719,118
1686154476399930000,303.75593017578126,116
1686154476460385500,303.8163854980469,118
1686154476778771000,304.1347709960938,123
1686154476839195600,304.1951955566406,125
1686154476960075800,304.31607568359374,128
1686154477338707500,304.6947075195313,130
1686154477701408800,305.05740869140624,128
1686154478640709400,305.9967094726563,125
1686154479382469600,306.7384697265625,128
1686154479640404200,306.996404296875,125
1686154479821800700,307.17780078125,128
1686154480821678600,308.1776787109375,130
1686154481124230000,308.4802299804688,132
1686154481261345300,308.61734521484374,128
1686154481321800700,308.67780078125,125
1686154481382255900,308.738255859375,128
1686154481942589200,309.2985891113281,130
1686154482003014100,309.3590141601563,132
1686154482123924700,309.4799248046875,137
1686154482244804900,309.60080493164065,142
1686154482442162000,309.79816186523436,139
1686154482502617300,309.85861743164065,142
1686154482563042000,309.9190419921875,137
1686154482623497500,309.9794975585938,135
1686154482683922200,310.0399221191406,132
1686154482744377600,310.1003776855469,135
1686154482804802300,310.16080224609374,132
1686154483183586600,310.5395866699219,135
1686154483244042000,310.6000419921875,132
1686154483743889400,311.0998894042969,130
1686154483804375000,311.160375,123
1686154483864830500,311.2208305664063,114
1686154484424828000,311.78082788085936,116
1686154484924370200,312.2803701171875,114
1686154484984795100,312.34079516601565,118
1686154486044395800,313.4003957519531,121
1686154486543968500,313.89996850585936,123
1686154486664850400,314.02085034179686,125
1686154486862695700,314.21869580078123,123
1686154486923181600,314.279181640625,121
1686154486983637000,314.3396369628906,116
1686154487044092200,314.4000920410156,118
1686154487104547600,314.46054760742186,114
1686154487225488600,314.5814885253906,109
1686154487285944000,314.64194409179686,102
1686154487423151000,314.77915112304686,107
1686154487483606500,314.8396064453125,114
1686154487604486700,314.9604865722656,116
1686154487664911400,315.0209113769531,114
1686154487725336000,315.0813361816406,107
1686154487785761000,315.1417609863281,88
1686154487846185700,315.2021857910156,83
1686154487983026700,315.3390266113281,69
1686154488043451400,315.3994514160156,62
1686154488103876000,315.4598759765625,51
1686154488164270600,315.5202705078125,25
1686154488224695300,315.5806953125,16
1686154488345545000,315.701544921875,11
1686154488405969700,315.7619697265625,13
1686154488603235300,315.9592353515625,16
1686154488663629600,316.01962963867186,20
1686154488724054500,316.08005444335936,16
1686154488784479200,316.14047924804686,11
1686154488905329000,316.26132885742186,9
1686154488965753600,316.32175366210936,6
1686154489102594600,316.45859448242186,0
1686154489344263200,316.70026318359373,4
1686154489404688000,316.76068798828123,9
1686154489465112800,316.82111279296873,4
1686154489662409000,317.01840893554686,2
1686154489964746500,317.32074658203123,4
1686154490025202000,317.38120190429686,2
1686154490782922800,318.1389228515625,0
1686154491205988000,318.56198803710936,2
1686154491463831000,318.8198310546875,0
1686154491524286500,318.8802863769531,2
1686154491584772000,318.94077221679686,0
1686154492885889000,320.2418889160156,2
1686154493023157200,320.3791572265625,0
1686154493204553700,320.5605537109375,2
1686154493265009000,320.6210087890625,0
1686154493825891600,321.1818916015625,2
1686154493886347000,321.2423469238281,0
1686154494144373000,321.500373046875,2
1686154494204828400,321.5608283691406,0
1686154495067438300,322.42343823242186,2
1686154495127924000,322.4839240722656,0
1686154495265009000,322.6210087890625,2
1686154495385919700,322.74191967773436,0
1686154495627771400,322.983771484375,2
1686154495825281300,323.18128125,0
1686154497006421200,324.3624211425781,2
1686154497066876700,324.42287670898435,0
1686154497506299100,324.8622990722656,2
1686154497566754600,324.92275463867185,0
1686154498126782700,325.4827827148437,2
1686154498187238000,325.54323779296874,0
1686154498807935000,326.1639350585937,2
1686154498868390400,326.22439038085935,0
1686154499368176600,326.7241767578125,2
1686154499549603600,326.905603515625,0
1686154499610059000,326.9660590820312,2
1686154499747174400,327.10317431640624,0
1686154499928571000,327.28457080078124,2
1686154499989026300,327.3450263671875,0
1686154500307538200,327.6635380859375,2
1686154500367993600,327.7239936523437,0
1686154500488934700,327.8449345703125,2
1686154500549390000,327.9053901367187,0
1686154501730481400,329.0864814453125,2
1686154501790936800,329.1469367675781,0
1686154502109448700,329.4654487304687,2
1686154502169903900,329.52590380859374,0
1686154502609235000,329.96523486328124,2
1686154502669720800,330.0257209472656,0
1686154502851056400,330.20705639648435,2
1686154502911481000,330.26748120117185,0
1686154502971997400,330.3279975585937,2
1686154503108929800,330.4649296875,0
1686154503729443800,331.0854438476562,2
1686154503789899000,331.14589892578124,0
1686154503850385000,331.2063850097656,2
1686154503910840300,331.2668403320312,0
1686154505152356400,332.5083564453125,2
1686154505212811800,332.5688117675781,0
1686154505410413000,332.7664130859375,2
1686154505470868500,332.8268684082031,0
1686154505712689700,333.0686896972656,2
1686154505773145000,333.1291450195312,0
1686154506273480700,333.6294807128906,2
1686154506333966600,333.68996655273435,0
1686154507031551700,334.3875517578125,2
1686154507092007200,334.4480070800781,0
1686154507773159400,335.1291594238281,2
1686154507833614800,335.18961474609375,0
1686154508014950400,335.3709504394531,2
1686154508151882800,335.5078828125,0
1686154508454312000,335.81031201171874,2
1686154508514736600,335.8707365722656,0
1686154509271816700,336.6278166503906,2
1686154509332241700,336.68824169921874,0
1686154510951595800,338.307595703125,2
1686154511011990000,338.3679899902344,0
1686154511632199000,338.98819897460936,2
1686154511873898000,339.22989794921875,4
1686154512071163600,339.42716357421875,39
1686154512131588400,339.48758837890625,41
1686154512192013300,339.54801342773436,39
1686154512312863000,339.66886303710936,44
1686154512373257200,339.72925732421874,39
1686154512433682000,339.7896818847656,37
1686154512630947600,339.9869475097656,25
1686154512691372300,340.0473723144531,30
1686154512812191500,340.16819140625,34
1686154512872616200,340.2286162109375,30
1686154512993465900,340.3494658203125,27
1686154513053890800,340.4098908691406,25
1686154513190762000,340.5467619628906,20
1686154513251156200,340.60715625,18
1686154513372006000,340.728005859375,16
1686154513432430800,340.7884309082031,18
1686154513492855600,340.84885546875,20
1686154513553280300,340.9092802734375,18
1686154513613674800,340.9696748046875,20
1686154513750546000,341.1065458984375,23
1686154513810971000,341.1669709472656,20
1686154513871395600,341.2273955078125,25
1686154514310329900,341.6663298339844,23
1686154514370754800,341.7267548828125,25
1686154514431179500,341.7871794433594,23
1686154514491573800,341.84757373046875,25
1686154514612423400,341.96842333984375,23
1686154514733273000,342.08927319335936,25
1686154514870113800,342.22611376953125,20
1686154516412777500,343.7687775878906,23
1686154516549709800,343.9057097167969,20
1686154517532631600,344.88863159179687,18
1686154517669472500,345.02547241210937,16
1686154517729897200,345.08589721679687,18
1686154517790322200,345.146322265625,16
1686154517850747000,345.20674682617187,18
1686154517971596500,345.32759643554687,20
1686154518229287000,345.58528686523437,18
1686154518350136600,345.70613647460937,20
1686154519091225300,346.44722534179687,25
1686154519151650300,346.507650390625,30
1686154519348916000,346.704916015625,32
1686154519409462800,346.765462890625,34
1686154519530312400,346.8863125,37
1686154519590737200,346.94673706054687,34
1686154519651161900,347.00716186523437,32
1686154519711586800,347.0675869140625,30
1686154519772011500,347.12801147460937,27
